book_number,book_name,cover,authors,press,publish_year,price,score,tags
1439982,麦肯锡传奇,https://img9.doubanio.com/view/subject/s/public/s1510574.jpg,:（美）伊丽莎白・哈斯・埃德莎姆,机械工业出版社,2006-1,36.00, ,传记|麦肯锡|咨询|管理|商业|管理咨询|人物传记|人物
1440000,爱经全书,https://img1.doubanio.com/view/subject/s/public/s1943049.jpg,:奥维德,上海三联书店,2005年9月1日,36.0, ,爱经全书|奥维德|外国文学|古罗马|性爱|爱情|爱经|情感
3143942,人鱼之森/人鱼之伤/夜叉之瞳,https://img3.doubanio.com/view/subject/s/public/s3617012.jpg,[日]高桥留美子,内蒙古人民出版社,2008年2月,10.80, ,高桥留美子|漫画|日本漫画|日本|志怪|漫畫|短篇|人鱼
3274991,商业无边界,https://img1.doubanio.com/view/subject/s/public/s3334409.jpg,:薛兆丰,法律出版社,2008年10月,20.00, ,经济学|薛兆丰|反垄断|经济|商业|法律|法律经济学|法学
3537143,The Tarim Mummies,https://img3.doubanio.com/view/subject/s/public/s3596641.jpg,:J.P.Mallory|VictorH.Mair,Thames & Hudson,2008-9-15,USD 29.95, ,考古|新疆|历史考古|英国|欧洲|地理|历史|语言
4847853,锦葵,https://img1.doubanio.com/view/subject/s/public/s4372107.jpg,林培源,长江文艺出版社,2010-5,24.80, ,林培源|小说|柯艾|青春文学|青春|锦葵|最世|中国文学
3668219,Small Studios,https://img9.doubanio.com/view/subject/s/public/s3800525.jpg,:JianpingHe,PAGEONE,2009-4,USD 83.86, ,设计|Design|工作室|平面设计|艺术设计|书籍|He|另类
2357486,城市九章,https://img3.doubanio.com/view/subject/s/public/s2824712.jpg,陈冠中,上海书店出版社,2008-1,22.00, ,陈冠中|城市|文化|随笔|香港|城市九章|城市研究|文化評論
1046732,商旅生涯不是梦,https://img3.doubanio.com/view/subject/s/public/s1267363.jpg,:陈玉书,中国工人出版社,1992-08,13.80, ,商业|人物传记|创业|书目|财经类|生意|[无电子版]|营销
1177799,Mathematica数学实验,https://img9.doubanio.com/view/subject/s/public/s9900084.jpg,:徐安农,电子工业出版社,2004-8,23.00, ,Mathematica|数学|提升之路|工具|学术
1015899,创业者：世界上最卓越的商业头脑,https://img1.doubanio.com/view/subject/s/public/s1181919.jpg,:（美）博耶特,海南出版社,2003-04,24.80, ,创业|管理|11
1046728,M的悲剧,https://img3.doubanio.com/view/subject/s/public/s23483333.jpg,[日]夏树静子,中国国际广播出版社,2006-06-01,16.00, ,夏树静子|推理|日本|小说|日本文学|日系推理|推理小说|日本推理
1702097,喜羊羊与灰太狼(VCD),https://img1.doubanio.com/view/subject/s/public/s1987089.jpg,,,,120.0, ,喜羊羊与灰太狼|国产动漫|卡通|动画|喜羊羊|可爱|动画片儿|国产动画片
1439956,胡耀邦传,https://img3.doubanio.com/view/subject/s/public/s1457071.jpg,:主编：张黎群张定严如平唐非李公天|撰：唐非,人民出版社 中国党史出版社,2005年11月1日,50.00, ,传记|胡耀邦|历史|政治|人物传记|人物|中国|禁
1046738,拓跋史探,https://img3.doubanio.com/view/subject/s/public/s3015082.jpg,:田余庆,生活·读书·新知三联书店,2003-3-1,24.60, ,田余庆|历史|魏晋南北朝|北魏|拓跋|民族史|魏晋南北朝史|中国历史
1046729,在爱琴海的艳阳下,https://img3.doubanio.com/view/subject/s/public/s1079871.jpg,:微酸美人,中国戏剧出版社,2001-12,11.80, ,小说|网络小说|台湾|爱情|青春|微酸美人|网络文学|中国
3725014,Euler's Gem,https://img3.doubanio.com/view/subject/s/public/s4686540.jpg,:DavidS.Richeson,Princeton University Press,2008-9-8,USD 27.95, ,数学|数学史|拓扑学|topology|科普|Mathematics|立体几何|科学文化
2214017,未完成なカラダ,https://img9.doubanio.com/view/subject/s/public/s2953585.jpg,:本庄りえ|本庄理惠,マガジン・マガジン,2005,JPY 650, ,本庄りえ|漫画|BL|耽美|日本|BL漫画|耽美漫画|日本漫画
3012828,JAVASCRIPT语言精髓与编程实践,https://img3.doubanio.com/view/subject/s/public/s2970031.jpg,:周爱民,电子工业出版社,2008-3,68.00, ,javascript|JavaScript|周爱民|JAVASCRIPT语言精髓与编程实践|编程|程序设计|web|动态语言
3668168,近代藏书三十家,https://img9.doubanio.com/view/subject/s/public/s3726406.jpg,:苏精,中华书局,2009-04,38.00, ,藏书|书话|文献学|苏精|藏书史|传记|关于书的书|历史
3930318,超越时空,https://img9.doubanio.com/view/subject/s/public/s3980835.jpg,[美]加来道雄,上海科技教育出版社,2009-6,36.00, ,科普|物理|宇宙|时空|科学|加来道雄|物理学|数学与自然科学
3274966,涼宮春日的分裂,https://img9.doubanio.com/view/subject/s/public/s3334366.jpg,[日]谷川流,台灣角川,2007-8-15,, ,轻小说|谷川流|凉宫春日|日本|涼宮ハルヒ|日本文学|輕小說|小说
3930317,确定性的终结,https://img1.doubanio.com/view/subject/s/public/s3978877.jpg,:[比]伊利亚·普里戈金,上海科技教育出版社,2009-6,17.00, ,科普|复杂系统|物理|哲学|混沌|科学哲学|科学|普里戈金
4847836,羽·赤炎之曈,https://img9.doubanio.com/view/subject/s/public/s4472905.jpg,沧月,文化艺术出版社,2010-08,29.80, ,沧月|羽|云荒|奇幻|小说|赤炎之瞳|玄幻|武侠
1964212,人寿保险个人理财新工具,https://img3.doubanio.com/view/subject/s/public/s5808362.jpg,:赵猛,中国金融出版社,2006-12,25.00, ,金融|理财|寿险|理财工具|金融学|财经|经济学|投资
1046717,都是媒体惹的祸,https://img3.doubanio.com/view/subject/s/public/s1181933.jpg,:吴谷平,文汇出版社,2004-08,25.00, ,杂文|传媒|吴谷平|社科|媒体|太矫情，太装逼|作者是SB！！！！！作者是SB！！！！！！作者是SB！！！！！|·
1177780,这样学习最聪明,https://img1.doubanio.com/view/subject/s/public/s1227148.jpg,:亚当.罗伯逊,华文出版社,2004-7,28.00, ,学习方法|学习|科学|教育|育儿|励志|SelfEducation|美国
1964208,自己就是一座宝藏,https://img9.doubanio.com/view/subject/s/public/s23005575.jpg,:陈安之,云南教育,2007-1,16.80, ,陈安之|成功|励志|成功学|目标|激励|心理励志|绝不祼奔
2357426,終巡者,https://img3.doubanio.com/view/subject/s/public/s2824641.jpg,:盧基揚年科,圓神,2007,, ,奇幻|盧基揚年科|奇幻文學|俄國文學|小說|俄羅斯|终巡者|科幻小說
1046709,变态杀手,https://img9.doubanio.com/view/subject/s/public/s23598416.jpg,:[美]约翰·道格拉斯|马克·奥尔沙克,海南出版社,2001-10,22.00, ,犯罪心理|犯罪心理学|心理学|犯罪|心理|约翰·道格拉斯|刑侦|犯罪学
2995561,政治学研究方法与论文撰写,https://img3.doubanio.com/view/subject/s/public/s5856630.jpg,:吴量福,天津人民,2007-11,20.00, ,政治学|研究方法|政治学方法论|设计|政治學|政治|写论文|借书架
2357443,世界推理小说大观,https://img3.doubanio.com/view/subject/s/public/s2824670.jpg,:日本自由国民社编,群众出版社,1990-5,7.50, ,推理|理论研究|推理小说|日本|小说缩写介绍|推理&逻辑&侦探|小说|推理作品
3012788,字的设计有道理,https://img3.doubanio.com/view/subject/s/public/s2969982.jpg,:艾琳‧路佩登(EllenLupton),天下远见出版股份有限公司,2008,330, ,设计|字体设计|字体|設計|平面设计|EllenLupton|Typography|洪雪娥
1964207,社交商,https://img1.doubanio.com/view/subject/s/public/s1993697.jpg,[美]丹尼尔·戈尔曼,中信出版社,2007-01-01,38.00, ,心理学|社交商|社交|情商|沟通|心理|丹尼尔·戈尔曼|社会学
3930300,李济传,https://img1.doubanio.com/view/subject/s/public/s3939887.jpg,岱峻,江苏文艺出版社,2009-08-13,32.00, ,传记|李济|考古|民国|人类学|历史|岱峻|回忆录
4847796,一瞬化作风3,https://img3.doubanio.com/view/subject/s/public/s4399763.jpg,:(日)佐藤多佳子,人民文学出版社,2010,22.00, ,日本文学|佐藤多佳子|日本|成长|小说|日本小说|外国文学|青春
4847812,巅峰摄影,https://img9.doubanio.com/view/subject/s/public/s4429704.jpg,[美]珍妮·比德纳,人民邮电出版社,2010-6,35.00, ,摄影|摄影入门|摄影教材|人像|入门|摄影。|技艺|2010
4063678,追踪四亿年前的凶手,https://img1.doubanio.com/view/subject/s/public/s4143237.jpg,:郑宇（灵光2010）,北岳文艺出版社,2009-9,29.00, ,科幻|中国|科幻小说|悬疑|文学|推理|小说|zzs
1046705,一群特立独行的狗,https://img3.doubanio.com/view/subject/s/public/s1155090.jpg,:宋广辉,陕西师范大学出版社,2003-07,20.00, ,王小波|王小波门下走狗|小说|一群特立独行的狗|中国文学|王小波门下走狗三十家|中国|看过就忘
3799239,夺面旅人,https://img3.doubanio.com/view/subject/s/public/s4524253.jpg,:[爱尔兰]约翰·康奈利,新星出版社,2010年1月,38.00, ,约翰·康奈利|爱尔兰|推理|午夜文库|悬疑|小说|午夜文库·大师系列|推理小说
1177768,雾里观花,https://img3.doubanio.com/view/subject/s/public/s10203762.jpg,:杉山太郎,中国戏剧,2003-9,19.80, ,日本|中国戏剧|戏剧|戏曲|研究|戏剧理论
1046672,无毒一身轻21天改造体质（随光盘）,https://img1.doubanio.com/view/subject/s/public/s2168779.jpg,:林光常,国际文化出版公司,2004-1,29.80, ,养生|健康|排毒|林光常|保健|饮食|生活|科普
1177765,镇魂诗剧,https://img3.doubanio.com/view/subject/s/public/s6846923.jpg,:王冬兰,中国戏剧出版社,2003-1,23.00, ,日本|能剧|戏剧|日本文化|日本戏剧|古典戏剧|镇魂诗剧：世界文化遗产——日本古典戏剧“能”概貌|能剧介绍
1177751,中国书法史,https://img3.doubanio.com/view/subject/s/public/s1128692.jpg,:刘涛,江苏教育出版社,2002-12,47.90, ,书法|艺术史|艺术|書法|魏晋南北朝|艺术评论&理论&艺术史|歷史|藝術
1439891,阳光少女,https://img3.doubanio.com/view/subject/s/public/s2154760.jpg,[日]北条司,中国华侨出版社,,13.50, ,北条司|漫画|日本漫画|日本|阳光少女|经典|艳阳少女|动漫
1046686,中国文博名家画传·王世襄,https://img9.doubanio.com/view/subject/s/public/s1034474.jpg,:晨舟,文物出版社,2002-05,60.00, ,王世襄|人物传记|传记|自有|翻过|中国文伯明家画传|中国|一个值得阅读的文博名家
1439899,冬日之光,https://img1.doubanio.com/view/subject/s/public/s1456979.jpg,:英格玛·伯格曼(IngmarBergman),中国电影出版社,1990年,4.10, ,伯格曼|电影|剧本|英格玛·伯格曼|电影剧本|IngmarBergman|冬日之光|瑞典
1177767,戏剧技巧,https://img9.doubanio.com/view/subject/s/public/s28097496.jpg,:乔治·贝克,中国戏剧出版社,2004-3-1,30.00, ,戏剧|戏剧理论|戏剧技巧|编剧|美国|理论|剧作|写作
1046680,茨维塔耶娃文集·诗歌,https://img1.doubanio.com/view/subject/s/public/s1034468.jpg,:汪剑钊主编,东方出版社,2003-01,26.00, ,茨维塔耶娃|诗歌|俄罗斯|俄罗斯文学|诗|白银时代诗人|外国文学|文学
2095248,四書釋義,https://img1.doubanio.com/view/subject/s/public/s3613507.jpg,钱穆,明文,,TWD 300, ,钱穆|国学|哲学|文学|四书
1439901,夏夜的微笑,https://img3.doubanio.com/view/subject/s/public/s1456981.jpg,[瑞典]英格玛·伯格曼,中国电影出版社,1986年,2.65, ,电影|伯格曼|剧本|英格玛·伯格曼|电影剧本|瑞典|IngmarBergman|戏剧本子
2226332,稼轩词编年笺注(增订本),https://img9.doubanio.com/view/subject/s/public/s21323374.jpg,:(宋)辛弃疾|邓广铭,上海古籍出版社,1993.10,45.00, ,辛弃疾|诗词|古典文学|宋词|邓广铭|中国古典文学|中国文学|文学
4063669,羊羊的至简美丽心经,https://img9.doubanio.com/view/subject/s/public/s9046035.jpg,:喜羊羊,,2009-11,29.80, ,女性|魅力女性|美容养生|生活|时尚|羊羊的至简美丽心经|养生|至简美丽心经
3143824,从大学生到土建工程师,https://img9.doubanio.com/view/subject/s/public/s5893636.jpg,:刘桂新主编,中国建筑工业,1970-1,18.00, ,土木工程|建筑|工程师|土木|建筑学|电子书|施工|工程管理
1439894,CLOVER（VOL.1--4）,https://img1.doubanio.com/view/subject/s/public/s1456959.jpg,[日]CLAMP,,,4.20, ,clamp|漫画|CLOVER|日本漫画|日本|四叶草|经典|幸福
2226350,甩啦，甩啦，甩了他,https://img9.doubanio.com/view/subject/s/public/s2755966.jpg,:[美]葛瑞哥·贝伦特|阿蜜拉·茹欧托拉·贝伦特,吉林文史出版社,2007-9,20.00, ,甩啦，甩啦，甩了他|爱情|心理|女性|两性|美国|心理学|生活
1439866,"Mary, Mary (Alex Cross Novels)",https://img9.doubanio.com/view/subject/s/public/s1456926.jpg,:JamesPatterson,"Little, Brown","14 November, 2005",$27.95, ,英语|悬疑|英文小說|美国|文学|小说|James-Patterson
1046658,鲁迅的故家,https://img1.doubanio.com/view/subject/s/public/s1034448.jpg,周作人,河北教育出版社,2002-01,18.20, ,周作人|鲁迅|散文|回忆录|周作人自编文集|随笔|传记|河北教育出版社
1177719,新天文观测手册,https://img9.doubanio.com/view/subject/s/public/s1477884.jpg,:卡洛尔·斯脱特,福建科学技术出版社,2004-2,49.00, ,天文|天文观测|科普|手册|科学|星空|经典|2011购书清单
1046641,顶峰,https://img3.doubanio.com/view/subject/s/public/s1173782.jpg,:(美)卫斯,中国财政经济出版社,2004-1,48.00, ,咨询|管理咨询|商业|经济|管理|职场|待购|咨询生活方面
1046647,相对论的意义,https://img3.doubanio.com/view/subject/s/public/s1433173.jpg,:[美]阿尔伯特·爱因斯坦,上海科技教育出版社,2001-12,9.50, ,科普|相对论|爱因斯坦|物理|物理学|普林斯顿科学文库|科学|physics
1046665,海蒂性学报告：情爱篇,https://img9.doubanio.com/view/subject/s/public/s1201026.jpg,[美]雪儿·海蒂,海南出版社,2002-9,38.00, ,性学|海蒂|社会学|心理学|两性|海蒂性学报告|性|情爱
1833087,数学悖论与三次数学危机,https://img9.doubanio.com/view/subject/s/public/s2364584.jpg,:韩雪涛,湖南科学技术出版社,2006-5,20.00, ,数学|科普|数学史|悖论|哲学|历史|科学|认知科学
2226311,中国音乐史,https://img3.doubanio.com/view/subject/s/public/s4624250.jpg,:[日]田边尚雄,商务印书馆,1998-4,11.40, ,音乐|历史|音乐史|田边尚雄|艺术|音樂史|海外中国研究|思想史
2095230,花样食尚,https://img1.doubanio.com/view/subject/s/public/s6050119.jpg,:小小米桶,中国旅游,2007-1,30.00, ,食谱|美食|美食生活|实用|厨房
1046653,马拉美诗全集,https://img1.doubanio.com/view/subject/s/public/s2716018.jpg,[法]斯特凡·马拉美,浙江文艺出版社,1997-07,16.00, ,诗歌|马拉美|法国文学|象征主义|法国|诗|文学|外国文学
3143821,來自遠方 1,https://img3.doubanio.com/view/subject/s/public/s3178413.jpg,冰川京子,東立出版社有限公司,,NT$75, ,漫画|冰川京子|日本漫画|少女漫画|穿越|日本|经典|来自远方
3274870,自然沉思录,https://img3.doubanio.com/view/subject/s/public/s3947970.jpg,:爱默生,天津人民出版社,2009年4月,22.00, ,爱默生|哲学|思想|美国|人文|启蒙|随笔|美国文学
4323441,体温升高就健康,https://img1.doubanio.com/view/subject/s/public/s4292937.jpg,:石原结实,北方文艺,2010-1,22.00, ,日本|健康|养生|石原结实|体温升高就健康|译作|Yii
4716672,绘本赏析与创意教学,https://img1.doubanio.com/view/subject/s/public/s4228757.jpg,:王林|余治莹,河北教育出版社,2010年4月,27.80, ,绘本|绘本教学|绘本研读|儿童教育|儿童文学|育儿|绘本理论|阅读
3274881,愛しのローカルごはん旅,https://img3.doubanio.com/view/subject/s/public/s32265832.jpg,:たかぎなおこ,メディアファクトリー,2008-10-29,"1,155円(税込)", ,高木直子|绘本|愛しのローカルごはん旅(可爱的地方水稻之旅)|日本|美食|繪本|游记|旅行
3274869,讓你瞬間看穿人心的怪咖心理學,https://img3.doubanio.com/view/subject/s/public/s3334192.jpg,":Wiseman,Richard",漫遊者文化事業股份有限公司,2008-11-7,NT$320, ,心理学|怪咖心理学|怪伽|心理|創意|认知心理学|Quirkology|社会学
1570914,蓝色爱尔兰 漫漫乡间路…(CD),https://img3.doubanio.com/view/subject/s/public/s3728501.jpg,:爱尔兰酋长,九洲音像,,30.0, ,音乐|爱尔兰|凯尔特
3012708,女性影像书,https://img1.doubanio.com/view/subject/s/public/s2969849.jpg,:本社,7-09999,20061001,121.6, ,女性|电影|日港台欧觅|诚品书店|电影批评|电影书|游惠貞|外
2226288,蚁生,https://img3.doubanio.com/view/subject/s/public/s23973132.jpg,王晋康,福建人民出版社,2007-8,23.00, ,科幻|王晋康|中国|文革|小说|科幻小说|蚁生|中国科幻
1439848,证券分析实践,https://img3.doubanio.com/view/subject/s/public/s1456892.jpg,:林森池,当代世界出版社,2005-10,38.00, ,投资|股票|林森池|金融|证券|理财|经济|投资王道
